Date,HN,Horse,Meds,PP,1/4,1/2,3/4,STR,FIN,Time,Last Q,Odds,Driver,Trainer,HNentries,Last_3,Odds,Race_Num,Gait,Purse,Class,Distance,Track_Cond,Temp_Allowed,Off_Time,payout1,payout2,payout3,payout4,payout5,payout6,
05072016,4,A HARD DAYS NIGHT,,4,5-6H,5o-3T,4oo-1H,2-NS,2-HD,1:58.1,30.0,7.40,Jo Beckwith ,Ma Tardif ,4 ,6-1-1,6-1,4,Pace,3200,W3-6PMLT,1_Mile,FT,48-0,3:16_PM,9.20,5.00,3.20,8.80,4.40,8.00,
05072016,6,VERRY WELL PRETTY,,6,6-7T,6o-5,5oo-2H,4-1,3-1,1:58.2,30.0,22.90,Ry Hall ,Ad Gray ,6 ,3-4-7,9-2,4,Pace,3200,W3-6PMLT,1_Mile,FT,48-0,3:16_PM,9.20,5.00,3.20,8.80,4.40,8.00,
05072016,1,CRUZIN MAVERICK,L,1,2-1Q,2-1Q,2-1Q,3-1,4-1H,1:58.2,30.1,38.00,Ni Graffam ,Ph Lyons ,1 ,8-1-2,8-1,4,Pace,3200,W3-6PMLT,1_Mile,FT,48-0,3:16_PM,9.20,5.00,3.20,8.80,4.40,8.00,
05072016,3,I'M YOUR SHADOW,,3,4-5,4-3Q,6-2H,5-2,5-2Q,1:58.3,30.1,7.50,Ho Davis Jr,Ca Lewis ,3 ,2-2-7,6-1,4,Pace,3200,W3-6PMLT,1_Mile,FT,48-0,3:16_PM,9.20,5.00,3.20,8.80,4.40,8.00,
05072016,7,SKYWAY DANTE,L,7,7-9Q,7-5T,7o-2H,6-2,6-7T,1:59.4,31.2,*1.80,St Nason ,To Dubois ,7 ,2-2-1,5-2,4,Pace,3200,W3-6PMLT,1_Mile,FT,48-0,3:16_PM,9.20,5.00,3.20,8.80,4.40,8.00,
05072016,8,FISHMYDOC,,8,8-12Q,8-8T,8-5H,8-4Q,7-8Q,1:59.4,30.4,12.20,Ga Mosher ,Mi Hitchcock ,8 ,2-8-4,5-1,4,Pace,3200,W3-6PMLT,1_Mile,FT,48-0,3:16_PM,9.20,5.00,3.20,8.80,4.40,8.00,
05072016,2,FAN MAIL,L,2,3-2T,3o-2Q,3o-1Q,7-2Q,8-9Q,2:00.0,31.4,2.70,Da Deslandes ,Wi DuBois ,2 ,1-2-2,7-2,4,Pace,3200,W3-6PMLT,1_Mile,FT,48-0,3:16_PM,9.20,5.00,3.20,8.80,4.40,8.00,
05072016,4,LADY'S BAG MAN,L,4,4-4,4-2Q,4o-2,2-Q,1-1H,1:58.2,29.3,*1.00,Ho Davis Jr,Ph Sowers ,4 ,2-6-1,7-2,5,Pace,3300,NW400PSL5,1_Mile,FT,48-0,3:38_PM,4.00,2.40,2.40,2.60,2.20,7.00,
05072016,3,CORKY BARAN,L,3,1-1H,1-1,1-1,1-Q,2-1H,1:58.3,30.1,2.10,Ga Mosher ,Er Bickmore ,3 ,1-2-4,5-2,5,Pace,3300,NW400PSL5,1_Mile,FT,48-0,3:38_PM,4.00,2.40,2.40,2.60,2.20,7.00,
05072016,1,KHOLTON'S REI,L,1,2-1H,2-1,3-1,4-1,3-1H,1:58.3,30.0,27.00,Ry Hall ,Ad Gray ,1 ,1-8-6,9-2,5,Pace,3300,NW400PSL5,1_Mile,FT,48-0,3:38_PM,4.00,2.40,2.40,2.60,2.20,7.00,
05072016,5,OHM LIKE CLOCKWORK,L,5,5-5H,5-3H,6o-2T,5-2,4-2H,1:58.4,29.4,11.50,Ti Hudson ,Ne Grass ,5 ,1-5-6,5-1,5,Pace,3300,NW400PSL5,1_Mile,FT,48-0,3:38_PM,4.00,2.40,2.40,2.60,2.20,7.00,
05072016,2,CYCLONE ARTIST,L,2,3-2T,3o-1,2o-1,3-Q,5-3T,1:59.1,30.3,7.60,Da Deslandes ,Ph Lyons ,2 ,1-5-5,6-1,5,Pace,3300,NW400PSL5,1_Mile,FT,48-0,3:38_PM,4.00,2.40,2.40,2.60,2.20,7.00,
05072016,6,CHECK DONS PULSE,L,6,7-8T,7o-4T,7oo-3H,6-3,6-5Q,1:59.2,30.2,8.70,Ni Graffam ,St Bubier Jr,6 ,1-2-7,4-1,5,Pace,3300,NW400PSL5,1_Mile,FT,48-0,3:38_PM,4.00,2.40,2.40,2.60,2.20,7.00,
05072016,7,MR NICE GUY,,7,8-9T,8-6,8-4H,8-4,7-8H,2:00.0,30.4,18.30,St Nason ,Ki Ireland ,7 ,8-6-7,6-1,5,Pace,3300,NW400PSL5,1_Mile,FT,48-0,3:38_PM,4.00,2.40,2.40,2.60,2.20,7.00,
05072016,8,ROMAN CONQUEROR N,L,8,6-7,6-4T,5-2T,7-4,8-10Q,2:00.2,31.2,35.80,Gr Bowden ,Mi Hitchcock ,8 ,2-6-7,8-1,5,Pace,3300,NW400PSL5,1_Mile,FT,48-0,3:38_PM,4.00,2.40,2.40,2.60,2.20,7.00,
05072016,7,MALEK HANOVER,L,7,5o-5Q,5-3Q,4oo-2H,2-Q,1-5T,1:57.2,29.3,3.90,Ho Davis Jr,Ph Sowers ,7 ,3-5-5,9-2,6,Pace,2600,NW251PSL5,1_Mile,FT,48-0,4:00_PM,9.80,5.80,3.20,4.00,3.40,3.80,
05072016,5,BUDGIRLS HANOVER,L,5,1-1H,1-T,1-1H,1-Q,2-5T,1:58.3,31.1,3.40,Ga Mosher ,Mi Hitchcock ,5 ,1-7-7,7-2,6,Pace,2600,NW251PSL5,1_Mile,FT,48-0,4:00_PM,9.80,5.80,3.20,4.00,3.40,3.80,
05072016,3,THE DOODAH MAN,,3,3-1H,3-1H,3-1T,3-2Q,3-7T,1:59.0,31.1,8.80,He Campbell ,Da Crochere ,3 ,6-6-6,8-1,6,Pace,2600,NW251PSL5,1_Mile,FT,48-0,4:00_PM,9.80,5.80,3.20,4.00,3.40,3.80,
05072016,4,DREAMLUCK,L,4,4-3,4o-2Q,5o-2T,5-4Q,4-9Q,1:59.1,31.1,21.10,Ry Hall ,Da Miller ,4 ,5-8-5,6-1,6,Pace,2600,NW251PSL5,1_Mile,FT,48-0,4:00_PM,9.80,5.80,3.20,4.00,3.40,3.80,
05072016,2,AMERICAN PLAN,,2I,6-6,6-4T,6oo-3H,8-5T,6p5-13,2:00.0,32.0,7.50,St Robinson ,St Robinson ,2 ,3-4-8,5-2,6,Pace,2600,NW251PSL5,1_Mile,FT,48-0,4:00_PM,9.80,5.80,3.20,4.00,3.40,3.80,
05072016,1,TONY ABSOLUT,,1X,8-10T,8-8H,7o-5,6-4H,5p6-9Q,1:59.1,30.4,*1.50,Da Deslandes ,Je Deslandes ,1 ,8-4-7,6-1,6,Pace,2600,NW251PSL5,1_Mile,FT,48-0,4:00_PM,9.80,5.80,3.20,4.00,3.40,3.80,
05072016,6,GRANDMA FINN,L,6,2o-1H,2o-T,2o-1H,4-3Q,7-13Q,2:00.0,32.2,8.50,Ni Graffam ,Br Lamb ,6 ,5-4-7,5-1,6,Pace,2600,NW251PSL5,1_Mile,FT,48-0,4:00_PM,9.80,5.80,3.20,4.00,3.40,3.80,
05072016,8,TYLERS RENDEVOUS,L,8,7-8H,7-7,8-5Q,7-5H,8-14,2:00.1,31.4,33.30,St Nason ,To Dubois ,8 ,5-8-3,8-1,6,Pace,2600,NW251PSL5,1_Mile,FT,48-0,4:00_PM,9.80,5.80,3.20,4.00,3.40,3.80,
05072016,5,MY LAST CHANCE,L,5,2o-T,1-1,1-1Q,1-1T,1-3Q,1:57.4,29.4,*.30,Ho Davis Jr,Ph Sowers ,5 ,4-1-1,2-1,7,Pace,3000,3000CL,1_Mile,FT,48-0,4:25_PM,2.60,2.10,2.20,3.40,3.20,4.00,
05072016,1,WANTSOMEOFTHIS,L,1,1-T,2-1,2-1Q,2-1T,2-3Q,1:58.2,30.1,5.30,Lo Gasbarro III,El Ballard ,1 ,3-5-4,4-1,7,Pace,3000,3000CL,1_Mile,FT,48-0,4:25_PM,2.60,2.10,2.20,3.40,3.20,4.00,
05072016,3,I'M A LUCKY MAN,L,3,4-3T,6-3T,5-4Q,6-5H,3-7H,1:59.1,30.2,8.80,Ry Hall ,Wi DuBois ,3 ,7-1-6,5-1,7,Pace,3000,3000CL,1_Mile,FT,48-0,4:25_PM,2.60,2.10,2.20,3.40,3.20,4.00,
05072016,7,SOURCE OF POWER,L,7,7-8T,8-4T,7-5H,7-6H,4-7T,1:59.2,30.2,16.30,He Campbell ,Er Saucier ,7 ,6-1-2,7-2,7,Pace,3000,3000CL,1_Mile,FT,48-0,4:25_PM,2.60,2.10,2.20,3.40,3.20,4.00,
05072016,4,THE MIDNIGHT OWL N,L,4,5-5T,4o-2T,4o-3,3-4T,5-9,1:59.3,31.0,23.90,Sh Taggart ,Go Du Bois Sr,4 ,8-5-7,7-1,7,Pace,3000,3000CL,1_Mile,FT,48-0,4:25_PM,2.60,2.10,2.20,3.40,3.20,4.00,
05072016,2,DAUGHTRY HANOVER,L,2,3-2Q,3-2,3-3,4-5Q,6-9H,1:59.3,31.0,17.80,Da Deslandes ,Do Lemieux ,2 ,5-6-4,7-1,7,Pace,3000,3000CL,1_Mile,FT,48-0,4:25_PM,2.60,2.10,2.20,3.40,3.20,4.00,
05072016,6,WESTERN RIVAL,L,6,6-7,5o-3T,6o-4H,5-5H,7-10T,2:00.0,31.1,23.60,St Nason ,Do Smith ,6 ,6-3-1,9-2,7,Pace,3000,3000CL,1_Mile,FT,48-0,4:25_PM,2.60,2.10,2.20,3.40,3.20,4.00,
05072016,8,FRITZIE ROCKET,L,8,8-10,7o-4T,8o-5H,8-8,8-15,2:00.4,31.4,29.90,Ga Mosher ,Jo Burke ,8 ,7-6-1,7-1,7,Pace,3000,3000CL,1_Mile,FT,48-0,4:25_PM,2.60,2.10,2.20,3.40,3.20,4.00,
05072016,1,SINFUL VITO,L,1,1-1H,1-1,1-1Q,1-2,1-3T,1:57.4,30.0,*1.20,Ho Davis Jr,Wi DuBois ,1 ,5-4-2,8-1,8,Pace,2700,3000CLCD,1_Mile,FT,48-0,4:45_PM,4.40,2.80,4.40,5.00,5.00,10.80,
05072016,4,J PATCH,,4,2-1H,2-1,2-1Q,2-2,2-3T,1:58.3,30.3,5.40,Da Deslandes ,Go Du Bois Sr,4 ,2-2-2,9-2,8,Pace,2700,3000CLCD,1_Mile,FT,48-0,4:45_PM,4.40,2.80,4.40,5.00,5.00,10.80,
05072016,7,NATURALLY NOBLE,L,7,6-8T,7-6,7oo-5T,3-6,3-6Q,1:59.0,30.0,13.80,Ga Mosher ,Ma Aubin ,7 ,3-3-3,6-1,8,Pace,2700,3000CLCD,1_Mile,FT,48-0,4:45_PM,4.40,2.80,4.40,5.00,5.00,10.80,
05072016,6,RAMBLING JET,,6,5-7,5-4Q,8-7T,6-8,4-9H,1:59.3,30.1,2.40,He Campbell ,Da Crochere ,6 ,5-2-3,7-2,8,Pace,2700,3000CLCD,1_Mile,FT,48-0,4:45_PM,4.40,2.80,4.40,5.00,5.00,10.80,
05072016,8,HURRICANE BREEZE,,8,8-12,8o-6H,6o-5T,7-8,5-9T,1:59.4,30.4,26.60,Ry Hall ,Aa Hall ,8 ,4-4-2,5-2,8,Pace,2700,3000CLCD,1_Mile,FT,48-0,4:45_PM,4.40,2.80,4.40,5.00,5.00,10.80,
05072016,5,REAL YANKEE,L,5,7-10H,6o-4T,3o-4Q,4-7,6-12H,2:00.1,31.3,10.70,An Harrington ,Cl Merrill Jr,5 ,7-6-2,5-1,8,Pace,2700,3000CLCD,1_Mile,FT,48-0,4:45_PM,4.40,2.80,4.40,5.00,5.00,10.80,
05072016,3,FULLA FIRE,L,3,4-5H,4-3Q,5-5T,8-9,7-12H,2:00.1,31.1,15.40,Gr Bowden ,Cr Hall ,3 ,8-1-4,6-1,8,Pace,2700,3000CLCD,1_Mile,FT,48-0,4:45_PM,4.40,2.80,4.40,5.00,5.00,10.80,
05072016,2,HEAVEN TOUCHED,L,2,3-3T,3-2,4-4Q,5-7,8-13H,2:00.2,31.4,12.80,St Nason ,St Robinson ,2 ,6-4-4,8-1,8,Pace,2700,3000CLCD,1_Mile,FT,48-0,4:45_PM,4.40,2.80,4.40,5.00,5.00,10.80,
05072016,1,PRECIOUS ROSE N,L,1,1-1T,1-1T,1-3,1-4,1-1H,1:58.0,29.1,*.40,Ho Davis Jr,Ja Gerard ,1 ,2-5-2,5-2,9,Pace,3600,FMNW600PS,1_Mile,FT,48-0,5:06_PM,2.80,2.10,2.20,3.40,2.60,4.40,
05072016,2,GLOW STICK,L,2,2-1T,2-1T,2-3,2-4,2-1H,1:58.1,28.4,2.80,Da Deslandes ,Wi DuBois ,2 ,5-6-8,3-1,9,Pace,3600,FMNW600PS,1_Mile,FT,48-0,5:06_PM,2.80,2.10,2.20,3.40,2.60,4.40,
05072016,3,BUTTERSCOTCH BABE,L,3,4-4Q,4-3H,4-4Q,3-5Q,3-4H,1:58.4,29.1,20.20,Ru Goodblood Jr,Ro Jarman ,3 ,7-5-7,8-1,9,Pace,3600,FMNW600PS,1_Mile,FT,48-0,5:06_PM,2.80,2.10,2.20,3.40,2.60,4.40,
05072016,7,BETTOR BUNS,L,6,3-3,3o-2H,3o-3T,4-5Q,4-5T,1:59.1,29.3,7.80,Ni Graffam ,Jo Nelson ,7 ,6-6-1,9-2,9,Pace,3600,FMNW600PS,1_Mile,FT,48-0,5:06_PM,2.80,2.10,2.20,3.40,2.60,4.40,
05072016,6,MISS PAULA D,L,5,6-6T,6o-5T,5o-5Q,5-6H,5-7,1:59.2,29.3,13.10,St Nason ,Ne Grass ,6 ,1-5-5,6-1,9,Pace,3600,FMNW600PS,1_Mile,FT,48-0,5:06_PM,2.80,2.10,2.20,3.40,2.60,4.40,
05072016,4,SO WHAT WHO CARES,L,4,5-5T,5-5Q,6-8Q,6-9,6-12H,2:00.2,30.0,18.90,Jo Beckwith ,Ma Tardif ,4 ,8-6-1,8-1,9,Pace,3600,FMNW600PS,1_Mile,FT,48-0,5:06_PM,2.80,2.10,2.20,3.40,2.60,4.40,
05082016,1,LUSCIOUS LEIGH,,1,1-1H,1-2,1-Q,1-T,1-NS,2:04.1,31.2,2.90,Ry Hall ,Da Miller ,1 ,4-6-6,8-1,1,Trot,2600,NW251PSL5,1_Mile,GD,49-1,1:32_PM,7.80,4.60,6.40,19.80,8.00,3.60,
05082016,6,LUCY FROM HEBRON,L,6,5-5T,3o-2H,2o-Q,2-T,2-NS,2:04.1,31.2,16.20,Ma Athearn ,Gr Athearn ,6 ,4-6-5,5-1,1,Trot,2600,NW251PSL5,1_Mile,GD,49-1,1:32_PM,7.80,4.60,6.40,19.80,8.00,3.60,
05082016,4,KEYSTONE STATELY,L,4,3-3,5-4H,3-4Q,3-2T,3-3,2:04.4,31.1,7.40,Ho Davis Jr,Li Saindon ,4 ,2-5-7,6-1,1,Trot,2600,NW251PSL5,1_Mile,GD,49-1,1:32_PM,7.80,4.60,6.40,19.80,8.00,3.60,
05082016,2,MYSTIC SPLENDOR,L,2,2-1H,2-2,x4-16Q,4-20T,4-20Q,2:08.1,32.1,2.30,Da Deslandes ,Da Deslandes ,2 ,8-7-2,9-2,1,Trot,2600,NW251PSL5,1_Mile,GD,49-1,1:32_PM,7.80,4.60,6.40,19.80,8.00,3.60,
05082016,3,CHEKOV,L,X3,6-20T,6-22H,6-26Q,5-23T,5-25H,2:09.1,31.1,4.20,Jo Beckwith ,Ro Lamarre ,3 ,5-4-6,5-2,1,Trot,2600,NW251PSL5,1_Mile,GD,49-1,1:32_PM,7.80,4.60,6.40,19.80,8.00,3.60,
05082016,5,ENJOY THE VICTORY,L,5,4-4Q,4o-3T,x5x-16Q,6-25T,6-30H,2:10.1,34.1,*2.20,Ga Mosher ,Da Crochere ,5 ,4-5-3,7-2,1,Trot,2600,NW251PSL5,1_Mile,GD,49-1,1:32_PM,7.80,4.60,6.40,19.80,8.00,3.60,
05082016,1,OCEANVIEW KATE,,1,1-1Q,1-1,1-1Q,1-2H,1-3H,2:00.2,30.2,*.20,Ho Davis Jr,Er Davis ,1 ,1-8-8,7-2,2,Trot,3300,NW400PSL5,1_Mile,GD,49-1,1:50_PM,2.40,3.00,2.60,9.80,3.80,9.80,
05082016,2,MAIN STAGE,L,2,2-1Q,3-1Q,3-2,2-2H,2-3H,2:01.0,30.3,14.90,Ma Athearn ,Ph Sowers ,2 ,5-1-1,9-2,2,Trot,3300,NW400PSL5,1_Mile,GD,49-1,1:50_PM,2.40,3.00,2.60,9.80,3.80,9.80,
05082016,4,MAKINPHOTOS,L,4,3o-2,2o-1,2o-1Q,3-2T,3-4T,2:01.2,31.1,74.80,Ru Goodblood Jr,To Dubois ,4 ,7-1-7,8-1,2,Trot,3300,NW400PSL5,1_Mile,GD,49-1,1:50_PM,2.40,3.00,2.60,9.80,3.80,9.80,
05082016,3,C C C,,3,4-2Q,5-3,5-3,4-2T,4-4T,2:01.2,30.4,6.90,Ki Ireland ,Ki Ireland ,3 ,3-3-2,5-1,2,Trot,3300,NW400PSL5,1_Mile,GD,49-1,1:50_PM,2.40,3.00,2.60,9.80,3.80,9.80,
05082016,6,EXPLOSIVEAFTERNOON,L,6,5-3Q,4o-2,4oo-2Q,5-3H,5-5T,2:01.3,31.1,5.80,He Campbell ,Br Lamb ,6 ,1-6-5,5-2,2,Trot,3300,NW400PSL5,1_Mile,GD,49-1,1:50_PM,2.40,3.00,2.60,9.80,3.80,9.80,
05082016,5,FOX VALLEY SHANNON,L,5,6-5,7-4H,7-4Q,6-5,6-7H,2:01.4,31.0,16.80,Jo Beckwith ,El Richardson ,5 ,6-5-1,6-1,2,Trot,3300,NW400PSL5,1_Mile,GD,49-1,1:50_PM,2.40,3.00,2.60,9.80,3.80,9.80,
05082016,7,LOVESWEPT,,7,7-6H,6o-3H,6o-3T,7-5,7-8,2:02.0,31.1,49.50,Ga Mosher ,Er Bickmore ,7 ,1-7-1,8-1,2,Trot,3300,NW400PSL5,1_Mile,GD,49-1,1:50_PM,2.40,3.00,2.60,9.80,3.80,9.80,
05082016,8,IM A KING,L,8,8-7T,8o-4T,8o-4T,8-6H,8-9,2:02.1,31.1,49.50,Pa Battis ,Pa Battis ,8 ,3-7-2,6-1,2,Trot,3300,NW400PSL5,1_Mile,GD,49-1,1:50_PM,2.40,3.00,2.60,9.80,3.80,9.80,
05082016,4,SILLY BRITCHES,L,4,4-6Q,4o-2T,2o-1Q,2-Q,1-1,2:00.4,30.3,3.40,Aa Hall ,Aa Hall ,4 ,2-2-3,5-2,3,Pace,2700,FM3000CL,1_Mile,GD,49-1,2:07_PM,8.80,5.60,3.00,2.60,3.00,9.80,
05082016,1,UNDENIABLE HANOVER,L,1,1-2,1-1Q,1-1Q,1-Q,2-1,2:01.0,31.0,*1.50,Ga Mosher ,Al Hiscock ,1 ,6-3-4,9-2,3,Pace,2700,FM3000CL,1_Mile,GD,49-1,2:07_PM,8.80,5.60,3.00,2.60,3.00,9.80,
05082016,2,MS LYNETTE,,2,2-2,2-1Q,3-1H,3-1H,3-3Q,2:01.2,31.1,9.50,An Harrington ,Fr Withee ,2 ,5-8-2,7-1,3,Pace,2700,FM3000CL,1_Mile,GD,49-1,2:07_PM,8.80,5.60,3.00,2.60,3.00,9.80,
05082016,5,JB ROSE,L,5,5-8H,5-4H,5o-3T,4-2H,4-4,2:01.3,30.4,1.60,Ho Davis Jr,Ph Sowers ,5 ,5-4-4,5-1,3,Pace,2700,FM3000CL,1_Mile,GD,49-1,2:07_PM,8.80,5.60,3.00,2.60,3.00,9.80,
05082016,3,WHIPMEINTOSHAPE,L,3,3-4H,3-2H,4-3T,5-2T,5-5,2:01.4,31.0,10.50,He Campbell ,Eu Pratt ,3 ,8-6-3,7-2,3,Pace,2700,FM3000CL,1_Mile,GD,49-1,2:07_PM,8.80,5.60,3.00,2.60,3.00,9.80,
05082016,6,UPFRONT GRANTSGIRL,L,6,6-10,6-5H,6-5,6-4Q,6-7,2:02.1,31.1,35.10,Ru Goodblood Jr,Ma Morrison ,6 ,2-4-4,7-1,3,Pace,2700,FM3000CL,1_Mile,GD,49-1,2:07_PM,8.80,5.60,3.00,2.60,3.00,9.80,
05082016,7,VIRG OF GOLD,,7,7-11H,7-6H,7o-5T,7-5T,7-10H,2:02.4,31.3,41.20,Ry Hall ,Da Miller ,7 ,5-7-7,7-1,3,Pace,2700,FM3000CL,1_Mile,GD,49-1,2:07_PM,8.80,5.60,3.00,2.60,3.00,9.80,
05082016,1,ELECTRICITY,,1,1-1Q,1-1Q,1-1,1-T,1-3Q,1:58.2,30.1,5.70,Ho Davis Jr,Ma Aubin ,1 ,5-5-3,7-1,4,Pace,3000,FM3000CL,1_Mile,GD,49-1,2:24_PM,13.40,6.80,4.60,3.00,3.20,3.60,
05082016,4,DRUNK AND DRAMATIC,L,4,5-3T,5o-3Q,4oo-1Q,2-T,2-3Q,1:59.0,30.3,2.70,Da Deslandes ,Ge Laughlin ,4 ,3-1-2,5-2,4,Pace,3000,FM3000CL,1_Mile,GD,49-1,2:24_PM,13.40,6.80,4.60,3.00,3.20,3.60,
05082016,2,LADYOFCASTLEBROOK,L,2,2-1Q,2-1Q,2-1,3-2,3-5H,1:59.2,31.0,5.50,An Harrington ,El Richardson ,2 ,6-1-3,9-2,4,Pace,3000,FM3000CL,1_Mile,GD,49-1,2:24_PM,13.40,6.80,4.60,3.00,3.20,3.60,
05082016,3,YOUR SPECIAL,L,3,3-2Q,4-2T,5-2,4-3Q,4-7,1:59.4,31.1,22.60,He Campbell ,Wi Dubois ,3 ,5-4-7,7-1,4,Pace,3000,FM3000CL,1_Mile,GD,49-1,2:24_PM,13.40,6.80,4.60,3.00,3.20,3.60,
05082016,6,THE PERFECT DREAM,,6,7-7,7-6,7-3T,5-4Q,5-7H,1:59.4,30.4,*2.30,Ga Mosher ,Mi Hitchcock ,6 ,4-1-2,7-1,4,Pace,3000,FM3000CL,1_Mile,GD,49-1,2:24_PM,13.40,6.80,4.60,3.00,3.20,3.60,
05082016,5,ALLIEGETTY,L,5,8-8H,8o-6T,8o-4Q,7-4T,6-9H,2:00.1,31.1,8.10,Jo Beckwith ,Sh Watson ,5 ,2-3-7,7-2,4,Pace,3000,FM3000CL,1_Mile,GD,49-1,2:24_PM,13.40,6.80,4.60,3.00,3.20,3.60,
05082016,7,PLAYMATE INTERLUDE,L,7,4o-2Q,3o-1T,3o-1Q,6-4Q,7-11Q,2:00.3,32.1,5.70,Sh Taggart ,Al Hiscock ,7 ,2-7-2,4-1,4,Pace,3000,FM3000CL,1_Mile,GD,49-1,2:24_PM,13.40,6.80,4.60,3.00,3.20,3.60,
05082016,8,ALLSTAR GAL,L,8,6-5H,6-4H,6o-2T,8-5,8-12H,2:00.4,32.0,16.70,Ru Goodblood Jr,Ja Heap ,8 ,1-2-5,5-1,4,Pace,3000,FM3000CL,1_Mile,GD,49-1,2:24_PM,13.40,6.80,4.60,3.00,3.20,3.60,
05082016,4,SIERRA MADERA,,4,1-NS,2-NS,1-NS,1-NS,1-H,2:04.2,32.2,8.30,Ho Davis Jr,Br Lamb ,4 ,4-4-3,7-1,5,Trot,2800,NW3PMLT,1_Mile,GD,49-1,2:41_PM,18.60,3.40,2.40,2.40,2.10,2.20,
05082016,6,EXPLOSIVE RIPPLE,L,6,4-3T,1o-NS,2o-NS,2-NS,2-H,2:04.2,32.2,*.30,He Campbell ,Jo Chenard ,6 ,5-1-2,5-2,5,Trot,2800,NW3PMLT,1_Mile,GD,49-1,2:41_PM,18.60,3.40,2.40,2.40,2.10,2.20,
05082016,3,KISSES,,3,6-7Q,6-6,5o-2H,4-1T,3-2Q,2:04.4,32.2,5.20,Ki Ireland ,Ki Ireland ,3 ,4-2-3,7-2,5,Trot,2800,NW3PMLT,1_Mile,GD,49-1,2:41_PM,18.60,3.40,2.40,2.40,2.10,2.20,
05082016,5,STONEBRIDGE SONG,,5,2o-NS,3-1Q,3-1H,3-1T,4-2H,2:04.4,32.3,15.20,Ni Graffam ,Ed Fournier Jr,5 ,4-5-6,7-1,5,Trot,2800,NW3PMLT,1_Mile,GD,49-1,2:41_PM,18.60,3.40,2.40,2.40,2.10,2.20,
05082016,2,STRONG COMMITMENT,,2,3-2Q,4-2Q,4o-1H,5-2,5-4Q,2:05.1,33.0,17.60,Ry Hall ,Da Miller ,2 ,8-5-6,9-2,5,Trot,2800,NW3PMLT,1_Mile,GD,49-1,2:41_PM,18.60,3.40,2.40,2.40,2.10,2.20,
05082016,1,IM A RAINBOW,L,1,5-5Q,5-4H,6-5,6-6,6-9H,2:06.1,33.1,13.40,Pa Battis ,Pa Battis ,1 ,8-5-3,5-1,5,Trot,2800,NW3PMLT,1_Mile,GD,49-1,2:41_PM,18.60,3.40,2.40,2.40,2.10,2.20,
05082016,2,PAXXIE,,2,5-3H,4-4,4-2H,3-1H,1-T,1:58.4,30.3,2.70,He Campbell ,Va Grondin ,2 ,3-7-2,6-1,6,Pace,2800,NW3PMLT,1_Mile,FT,49-0,2:59_PM,7.40,3.60,2.60,4.40,4.20,4.20,
05082016,8,ZARKANA,L,8,1o-Q,2-2,3-1H,2-H,2-T,1:59.0,31.0,4.10,Ho Davis Jr,Ph Sowers ,8 ,1-7-1,7-2,6,Pace,2800,NW3PMLT,1_Mile,FT,49-0,2:59_PM,7.40,3.60,2.60,4.40,4.20,4.20,
05082016,1,PULSATING,,1,3-1T,3o-2H,1o-Q,1-H,3-2,1:59.1,31.2,3.50,An Harrington ,Jo Battles ,1 ,2-4-4,5-1,6,Pace,2800,NW3PMLT,1_Mile,FT,49-0,2:59_PM,7.40,3.60,2.60,4.40,4.20,4.20,
05082016,4,GIDDYLICIOUS,L,4,4o-3Q,5o-4H,6o-3T,5-3T,4-3T,1:59.3,31.0,*2.20,Da Deslandes ,Je Deslandes ,4 ,2-3-5,5-2,6,Pace,2800,NW3PMLT,1_Mile,FT,49-0,2:59_PM,7.40,3.60,2.60,4.40,4.20,4.20,
05082016,3,REALLY LIVING,L,3,2-Q,1-2,2-Q,4-1T,5-6,2:00.0,32.1,8.50,Ru Goodblood Jr,To Dubois ,3 ,6-7-4,8-1,6,Pace,2800,NW3PMLT,1_Mile,FT,49-0,2:59_PM,7.40,3.60,2.60,4.40,4.20,4.20,
05082016,5,DR DON KILLEAN,L,5,6-5T,6-5T,5-3H,6-5Q,6-14H,2:01.3,33.1,16.30,Ni Graffam ,Mi Cayouette ,5 ,8-2-3,9-2,6,Pace,2800,NW3PMLT,1_Mile,FT,49-0,2:59_PM,7.40,3.60,2.60,4.40,4.20,4.20,
05082016,6,AUNT EMMA'S BOY,,6,7-7Q,7-8T,7-6T,7-9Q,7-17T,2:02.2,33.1,24.00,Ad Gray ,Ad Gray ,6 ,7-5-7,8-1,6,Pace,2800,NW3PMLT,1_Mile,FT,49-0,2:59_PM,7.40,3.60,2.60,4.40,4.20,4.20,
05082016,7,ALITLBITROCKNROLL,,7,8-13Q,8-15T,8-13T,8-14Q,8-25,2:03.4,33.1,35.30,Ga Mosher ,Ja Smallwood ,7 ,7-4-5,6-1,6,Pace,2800,NW3PMLT,1_Mile,FT,49-0,2:59_PM,7.40,3.60,2.60,4.40,4.20,4.20,
05082016,2,LUCKSGOTTACHANGE,L,2,1-1,1-1H,1-T,1-NS,1-H,1:57.4,30.1,*1.40,Da Deslandes ,St Robinson ,2 ,6-3-2,6-1,7,Pace,3300,FMNW400PS,1_Mile,FT,49-0,3:16_PM,4.80,3.20,3.00,2.80,3.40,2.60,
05082016,7,SKYWAY SHANIA,L,7,7-7,6o-5,5oo-3T,5-2,2-H,1:57.4,29.2,1.90,Ni Graffam ,Ki Vafiades ,7 ,1-1-2,2-1,7,Pace,3300,FMNW400PS,1_Mile,FT,49-0,3:16_PM,4.80,3.20,3.00,2.80,3.40,2.60,
